Id,Probability
1,0.059062079
2,0.06561531
3,0.066372042
4,0.057219815
5,0.064880224
6,0.065601282
7,0.064952046
8,0.063386564
9,0.06561488
10,0.112170603
11,0.062874785
12,0.062616502
13,0.06551697
14,0.064459073
15,0.065554269
16,0.064182753
17,0.065615334
18,0.061600611
19,0.065795044
20,0.061645147
21,0.065615364
22,0.063945522
23,0.065424775
24,0.065615391
25,0.063388629
26,0.065402937
27,0.065601907
28,0.065429704
29,0.093558894
30,0.065615393
31,0.064572098
32,0.063929988
33,0.060002393
34,0.065569343
35,0.065612135
36,0.065052381
37,0.077904779
38,0.065615386
39,0.075968141
40,0.065615375
41,0.065615371
42,0.06505357
43,0.065609425
44,0.063897557
45,0.065615393
46,0.057001536
47,0.058126561
48,0.063784849
49,0.07059495
50,0.064774224
51,0.065480391
52,0.060161537
53,0.065238971
54,0.060862083
55,0.060603657
56,0.065354832
57,0.054504532
58,0.058483489
59,0.064125921
60,0.063759017
61,0.065615393
62,0.064736988
63,0.064729867
64,0.057080473
65,0.063797078
66,0.064997175
67,0.060280734
68,0.062903419
69,0.065005827
70,0.065615393
71,0.065528852
72,0.065628576
73,0.065615393
74,0.057168286
75,0.05084499
76,0.059314687
77,0.06561537
78,0.057518565
79,0.065615393
80,0.058540658
81,0.065614914
82,0.060743713
83,0.065615168
84,0.064940502
85,0.065615393
86,0.061649579
87,0.060645371
88,0.06527512
89,0.065522315
90,0.057698551
91,0.06547359
92,0.065614871
93,0.065601778
94,0.061662899
95,0.065601808
96,0.065615393
97,0.065614291
98,0.065022317
99,0.061764824
100,0.065568198
101,0.065111317
102,0.073027902
103,0.061997985
104,0.065460052
105,0.065601662
106,0.058564107
107,0.064453624
108,0.065083097
109,0.065175213
110,0.065615312
111,0.065615393
112,0.065611262
113,0.06194932
114,0.065563295
115,0.099273361
116,0.05985141
117,0.065587464
118,0.059733994
119,0.065609173
120,0.062717642
121,0.060427545
122,0.065593509
123,0.063031945
124,0.065174566
125,0.065615393
126,0.065615393
127,0.061680211
128,0.061395018
129,0.065458095
130,0.065562157
131,0.065615392
132,0.065615381
133,0.06096416
134,0.063769922
135,0.065615393
136,0.065499551
137,0.065611594
138,0.06086405
139,0.065615356
140,0.147248897
141,0.06561539
142,0.064725286
143,0.065498964
144,0.065068587
145,0.061756469
146,0.060609335
147,0.061978086
148,0.065615382
149,0.064965366
150,0.065213821
151,0.065615187
152,0.065615393
153,0.065546311
154,0.065614266
155,0.086758825
156,0.061916286
157,0.06561539
158,0.065615393
159,0.065272372
160,0.055914531
161,0.064161397
162,0.06561527
163,0.065443631
164,0.065615392
165,0.043573052
166,0.065475303
167,0.065615393
168,0.065615353
169,0.065400582
170,0.056872038
171,0.070356846
172,0.124369112
173,0.096480496
174,0.065615393
175,0.065559819
176,0.065358702
177,0.065559894
178,0.105800243
179,0.061607008
180,0.065614007
181,0.05876469
182,0.061285853
183,0.061919612
184,0.065615356
185,0.060998768
186,0.063523499
187,0.05711051
188,0.065615393
189,0.065614677
190,0.065688005
191,0.065613855
192,0.059477115
193,0.064869071
194,0.065615393
195,0.060694181
196,0.083467617
197,0.065284476
198,0.062646211
199,0.064794215
200,0.062891215
201,0.063277627
202,0.065305845
203,0.065615391
204,0.065615316
205,0.065615393
206,0.06524486
207,0.065615393
208,0.063937055
209,0.065615393
210,0.059206991
211,0.065463655
212,0.063054323
213,0.191494746
214,0.065565767
215,0.065546091
216,0.06561538
217,0.063420301
218,0.065615393
219,0.0656153
220,0.065290992
221,0.046381921
222,0.065620374
223,0.078447163
224,0.065124594
225,0.065980766
226,0.071527238
227,0.059793153
228,0.060209287
229,0.065613898
230,0.06665498
231,0.065615393
232,0.057670872
233,0.065615393
234,0.100491892
235,0.065615393
236,0.065577737
237,0.064544655
238,0.060659881
239,0.04550776
240,0.064052387
241,0.064236816
242,0.065615237
243,0.065208688
244,0.065615393
245,0.064035241
246,0.065473499
247,0.063959106
248,0.061343837
249,0.065615327
250,0.057821836
251,0.057511843
252,0.065410957
253,0.065344634
254,0.065610559
255,0.057396718
256,0.066489485
257,0.065603768
258,0.183390333
259,0.060338504
260,0.067315277
261,0.061016809
262,0.063111528
263,0.060245728
264,0.062177591
265,0.054691942
266,0.057722144
267,0.059791947
268,0.061585371
269,0.054323296
270,0.062592645
271,0.065615393
272,0.065615393
273,0.060625621
274,0.074122698
275,0.065615393
276,0.066572003
277,0.065606139
278,0.071214471
279,0.065613229
280,0.228275561
281,0.194436902
282,0.065615393
283,0.061831047
284,0.060391603
285,0.059101582
286,0.065614497
287,0.065522028
288,0.046277794
289,0.060500788
290,0.061937736
291,0.065599909
292,0.065615393
293,0.10815231
294,0.065615359
295,0.061215394
296,0.065587938
297,0.058534023
298,0.061100118
299,0.064834863
300,0.05873431
301,0.288283496
302,0.060110317
303,0.061776796
304,0.059482066
305,0.061838602
306,0.064437715
307,0.065271293
308,0.057664893
309,0.065615283
310,0.056691227
311,0.064163486
312,0.065414117
313,0.065615393
314,0.065615393
315,0.065670094
316,0.121762618
317,0.060736086
318,0.063593556
319,0.065615393
320,0.061061199
321,0.058207011
322,0.061297716
323,0.05793782
324,0.062054801
325,0.065608448
326,0.06517995
327,0.06428109
328,0.058554303
329,0.064090767
330,0.058733634
331,0.064835333
332,0.059085581
333,0.065609867
334,0.060825446
335,0.065561034
336,0.063539732
337,0.059374671
338,0.065786381
339,0.065615393
340,0.055406349
341,0.065243968
342,0.058528883
343,0.049985305
344,0.059467378
345,0.065505158
346,0.065551707
347,0.065244236
348,0.065592102
349,0.06514799
350,0.065614273
351,0.065522101
352,0.065615393
353,0.058018203
354,0.065559435
355,0.061993937
356,0.061808904
357,0.064484496
358,0.059941264
359,0.065615393
360,0.065615361
361,0.06493759
362,0.063697323
363,0.06502089
364,0.057144721
365,0.058701802
366,0.061215721
367,0.065615393
368,0.065608597
369,0.065615368
370,0.156213557
371,0.077901118
372,0.06561532
373,0.077862405
374,0.061865823
375,0.065609828
376,0.060922298
377,0.066975696
378,0.065615393
379,0.060451202
380,0.065480858
381,0.045987314
382,0.065615382
383,0.065224385
384,0.065613909
385,0.061104957
386,0.060095409
387,0.065364447
388,0.060661817
389,0.065609985
390,0.065613996
391,0.061494156
392,0.061911152
393,0.064117322
394,0.065614068
395,0.065615393
396,0.063056205
397,0.065418045
398,0.061882173
399,0.064839565
400,0.06560458
401,0.065615393
402,0.061971305
403,0.065613965
404,0.065612864
405,0.065615375
406,0.065615393
407,0.062662838
408,0.065615393
409,0.0636044
410,0.056769877
411,0.051781704
412,0.065614909
413,0.065559997
414,0.061158433
415,0.060148032
416,0.061061135
417,0.061185045
418,0.065198051
419,0.065614857
420,0.058156004
421,0.062315393
422,0.06559284
423,0.15868019
424,0.0573929
425,0.044171016
426,0.065615393
427,0.065615393
428,0.065615356
429,0.064738421
430,0.065513541
431,0.065610194
432,0.065612627
433,0.065614631
434,0.065607618
435,0.064942946
436,0.065504457
437,0.065249246
438,0.058389633
439,0.065455363
440,0.059178377
441,0.065615392
442,0.06009234
443,0.065493666
444,0.065615393
445,0.060397554
446,0.065616139
447,0.06213272
448,0.065615393
449,0.065471344
450,0.065608656
451,0.065928328
452,0.061218391
453,0.065580381
454,0.065615279
455,0.065615281
456,0.065009098
457,0.065615263
458,0.065096882
459,0.060022705
460,0.065615116
461,0.065614329
462,0.082449764
463,0.065611797
464,0.065197854
465,0.064749737
466,0.061438507
467,0.059611462
468,0.060629286
469,0.065593136
470,0.071969753
471,0.057235135
472,0.063190869
473,0.065246187
474,0.065615389
475,0.065546947
476,0.065526621
477,0.065560308
478,0.065609862
479,0.065615393
480,0.065600377
481,0.065572812
482,0.065615389
483,0.064080975
484,0.065613331
485,0.05880575
486,0.060262388
487,0.05827937
488,0.062282811
489,0.065615393
490,0.057687961
491,0.159883795
492,0.061546869
493,0.065594583
494,0.065615393
495,0.059508595
496,0.100092849
497,0.065284618
498,0.064938403
499,0.065612139
500,0.063462283
501,0.06097785
502,0.065558643
503,0.063151048
504,0.064815347
505,0.065609946
506,0.065615393
507,0.065615393
508,0.058562798
509,0.063485745
510,0.17473022
511,0.065615393
512,0.065615393
513,0.061667945
514,0.065615393
515,0.065044856
516,0.06561441
517,0.064663073
518,0.060396418
519,0.064994729
520,0.060933674
521,0.065615383
522,0.064841685
523,0.060002873
524,0.065615066
525,0.065392999
526,0.060165685
527,0.06350563
528,0.058537035
529,0.065615393
530,0.059761318
531,0.065611972
532,0.065463997
533,0.057329181
534,0.065615393
535,0.051974625
536,0.065036078
537,0.065614567
538,0.064148621
539,0.065615393
540,0.065615376
541,0.059292243
542,0.071996845
543,0.065615393
544,0.065599695
545,0.046289738
546,0.065600003
547,0.059167109
548,0.064850898
549,0.065615393
550,0.065615393
551,0.065570011
552,0.065615393
553,0.059755751
554,0.065615088
555,0.065615393
556,0.065510504
557,0.063151532
558,0.065461907
559,0.064755293
560,0.065615393
561,0.06137761
562,0.06556919
563,0.064774954
564,0.057617007
565,0.059589977
566,0.065615393
567,0.065615393
568,0.065603744
569,0.064432976
570,0.065615393
571,0.105730323
572,0.057503401
573,0.065499503
574,0.065615392
575,0.065615393
576,0.056832378
577,0.064014555
578,0.063974822
579,0.058614501
580,0.065614339
581,0.060221088
582,0.065574699
583,0.059255248
584,0.065615393
585,0.065329412
586,0.061258638
587,0.06561536
588,0.065338793
589,0.065615393
590,0.06519029
591,0.065615391
592,0.065006615
593,0.061496236
594,0.065557676
595,0.065612973
596,0.065615393
597,0.065596259
598,0.065615393
599,0.061476516
600,0.056740052
601,0.065165323
602,0.064015529
603,0.077621833
604,0.063618008
605,0.064394069
606,0.065615392
607,0.062123802
608,0.065615393
609,0.061652526
610,0.065615393
611,0.063503389
612,0.061200832
613,0.065189785
614,0.053549121
615,0.065597197
616,0.065615393
617,0.070377263
618,0.063387324
619,0.063019192
620,0.065570876
621,0.058627956
622,0.065453393
623,0.058577787
624,0.065536221
625,0.065615269
626,0.0656142
627,0.084253848
628,0.059740984
629,0.06493723
630,0.061008938
631,0.061157387
632,0.065443314
633,0.061552417
634,0.059641998
635,0.065615307
636,0.061170943
637,0.059044446
638,0.065615392
639,0.065615393
640,0.059787114
641,0.061441405
642,0.063805155
643,0.06561539
644,0.065590328
645,0.065612944
646,0.060146791
647,0.065375172
648,0.061763559
649,0.065615393
650,0.058173455
651,0.074903536
652,0.064469698
653,0.06472414
654,0.064512852
655,0.050322794
656,0.063626854
657,0.056640356
658,0.065605679
659,0.062179161
660,0.065507812
661,0.065610907
662,0.060259844
663,0.064908804
664,0.065083574
665,0.06345331
666,0.064236734
667,0.065612637
668,0.065612209
669,0.065614173
670,0.06147499
671,0.063136896
672,0.064246978
673,0.059949652
674,0.063323902
675,0.061759118
676,0.065615681
677,0.065370363
678,0.061980386
679,0.065606564
680,0.06040968
681,0.066772108
682,0.065058531
683,0.065597376
684,0.06561521
685,0.047327163
686,0.065597144
687,0.065615393
688,0.067635703
689,0.065614563
690,0.06561536
691,0.065549951
692,0.170097691
693,0.065551169
694,0.064937721
695,0.065603515
696,0.063396551
697,0.065615393
698,0.062922644
699,0.086537375
700,0.065609251
701,0.059769336
702,0.065615393
703,0.060204532
704,0.112170603
705,0.060262962
706,0.065615393
707,0.100575054
708,0.06561035
709,0.065599989
710,0.065532347
711,0.110446657
712,0.065615319
713,0.065109782
714,0.062027997
715,0.049167425
716,0.065609815
717,0.065241023
718,0.064023815
719,0.065614324
720,0.065615393
721,0.064951162
722,0.060038963
723,0.078494867
724,0.065585955
725,0.064883145
726,0.065615379
727,0.06562098
728,0.065615392
729,0.065365827
730,0.065624715
731,0.065614196
732,0.065472198
733,0.056747321
734,0.122192086
735,0.057017182
736,0.065615393
737,0.082954726
738,0.065615392
739,0.065615392
740,0.065447808
741,0.065485505
742,0.065615393
743,0.065200148
744,0.065615393
745,0.065604831
746,0.065260438
747,0.059285844
748,0.132394092
749,0.061271991
750,0.06559674
751,0.065615629
752,0.06150043
753,0.057408983
754,0.057636336
755,0.06391506
756,0.053652297
757,0.065613883
758,0.065186199
759,0.06340626
760,0.065600455
761,0.064898809
762,0.065615393
763,0.065615392
764,0.065578068
765,0.065615392
766,0.065615393
767,0.062052858
768,0.064318208
769,0.065615393
770,0.065559155
771,0.063581085
772,0.059769156
773,0.06560682
774,0.063735781
775,0.065615393
776,0.066332983
777,0.065608755
778,0.065615393
779,0.056155283
780,0.065606223
781,0.065615392
782,0.065898026
783,0.05946393
784,0.051044693
785,0.065565213
786,0.081875353
787,0.063451045
788,0.064416101
789,0.06434917
790,0.064628239
791,0.065615333
792,0.062893453
793,0.065615391
794,0.043808759
795,0.065506148
796,0.065615365
797,0.061387497
798,0.065615487
799,0.065615393
800,0.061869256
801,0.065615393
802,0.054051608
803,0.075946821
804,0.065602203
805,0.061619903
806,0.065615393
807,0.065615393
808,0.062987159
809,0.06534784
810,0.063855001
811,0.065615385
812,0.065482446
813,0.065615386
814,0.06489187
815,0.06553892
816,0.065616822
817,0.057717043
818,0.047696413
819,0.057596085
820,0.065030749
821,0.059852806
822,0.061016748
823,0.065432012
824,0.059665485
825,0.061080483
826,0.065499147
827,0.065551467
828,0.061255596
829,0.065542338
830,0.061742429
831,0.065606305
832,0.065601969
833,0.061998124
834,0.065615307
835,0.048349886
836,0.064865278
837,0.065616312
838,0.059784811
839,0.05565059
840,0.063474373
841,0.065617944
842,0.065615392
843,0.065160008
844,0.069744967
845,0.065596754
846,0.065756932
847,0.061211758
848,0.065615393
849,0.075358398
850,0.065552013
851,0.065265547
852,0.065582643
853,0.065896321
854,0.051351752
855,0.064809628
856,0.064942599
857,0.090088999
858,0.065615393
859,0.058349936
860,0.065513882
861,0.065760222
862,0.065216426
863,0.061079262
864,0.065466396
865,0.065683399
866,0.06241648
867,0.065474104
868,0.065059664
869,0.065590624
870,0.061236094
871,0.064517195
872,0.064994382
873,0.065602253
874,0.065562861
875,0.061518577
876,0.0634769
877,0.05942629
878,0.059391587
879,0.065584975
880,0.065615393
881,0.071579286
882,0.065116087
883,0.061986903
884,0.060962609
885,0.057338141
886,0.130722709
887,0.060937521
888,0.062242235
889,0.065615393
890,0.065585051
891,0.065592928
892,0.065443011
893,0.065615407
894,0.065615384
895,0.062312449
896,0.064658132
897,0.075055968
898,0.065612621
899,0.064734433
900,0.059480607
901,0.065451297
902,0.065308627
903,0.064155895
904,0.063871719
905,0.05808919
906,0.065488161
907,0.065457253
908,0.064806862
909,0.058536513
910,0.057548621
911,0.065615393
912,0.065615391
913,0.087362061
914,0.062430089
915,0.087575693
916,0.057120409
917,0.061046921
918,0.06491585
919,0.06561455
920,0.063117657
921,0.06561536
922,0.065615355
923,0.063348606
924,0.065615393
925,0.057437952
926,0.065610138
927,0.064691187
928,0.057782682
929,0.065629122
930,0.062094653
931,0.06558482
932,0.065599172
933,0.06374784
934,0.065615393
935,0.063806533
936,0.057978537
937,0.062722531
938,0.063967261
939,0.065614312
940,0.064464649
941,0.059881133
942,0.057745145
943,0.065536803
944,0.063302074
945,0.064154985
946,0.059491808
947,0.065050704
948,0.060112628
949,0.063355637
950,0.065615393
951,0.057374389
952,0.054961147
953,0.046736418
954,0.058278984
955,0.064945221
956,0.066786936
957,0.059652899
958,0.065371848
959,0.049351089
960,0.071399767
961,0.064473572
962,0.064878932
963,0.061440692
964,0.06439528
965,0.06561452
966,0.064300229
967,0.065614717
968,0.064260145
969,0.060251355
970,0.063008764
971,0.061649962
972,0.065446095
973,0.067568198
974,0.065611847
975,0.06415139
976,0.065615393
977,0.060464711
978,0.065361136
979,0.065561196
980,0.065478384
981,0.065608441
982,0.063281083
983,0.060903458
984,0.073504336
985,0.05977317
986,0.065615393
987,0.0611823
988,0.080665763
989,0.061806357
990,0.057703904
991,0.0559603
992,0.062459389
993,0.067258201
994,0.059179928
995,0.058797034
996,0.065619682
997,0.060328472
998,0.084406604
999,0.065614695
1000,0.065609868
1001,0.060130585
1002,0.078542272
1003,0.065790949
1004,0.065615393
1005,0.061860878
1006,0.076618765
1007,0.065615368
1008,0.064396379
1009,0.065615393
1010,0.065614839
1011,0.065615393
1012,0.053326143
1013,0.05979903
1014,0.104837333
1015,0.065615393
1016,0.058192872
1017,0.061616249
1018,0.065615393
1019,0.065621949
1020,0.059237478
1021,0.060591732
1022,0.062460859
1023,0.06561539
1024,0.065609505
1025,0.065615393
1026,0.065329607
1027,0.059789221
1028,0.066660668
1029,0.061246645
1030,0.065097587
1031,0.06481524
1032,0.065458803
1033,0.064562018
1034,0.061469166
1035,0.065613965
1036,0.065483714
1037,0.060144361
1038,0.061545132
1039,0.059879144
1040,0.061622081
1041,0.065615393
1042,0.067353506
1043,0.059211191
1044,0.066473885
1045,0.063054191
1046,0.065575498
1047,0.06117983
1048,0.065612406
1049,0.065009318
1050,0.063492755
1051,0.065615393
1052,0.060177205
1053,0.065615393
1054,0.059329658
1055,0.06542201
1056,0.057387317
1057,0.062435441
1058,0.065615393
1059,0.06560934
1060,0.05995025
1061,0.065615393
1062,0.063881571
1063,0.065615394
1064,0.05821307
1065,0.065204331
1066,0.06561524
1067,0.065615363
1068,0.05946228
1069,0.056727019
1070,0.065536656
1071,0.064394501
1072,0.060136699
1073,0.065481432
1074,0.067253896
1075,0.065628071
1076,0.067163913
1077,0.065539265
1078,0.065401265
1079,0.06347402
1080,0.061740006
1081,0.064982174
1082,0.05974781
1083,0.066949193
1084,0.065615393
1085,0.065615392
1086,0.065542574
1087,0.065599118
1088,0.065615393
1089,0.061812486
1090,0.06030449
