Id,Probability
1,0.057580374
2,0.056075905
3,0.045385409
4,0.116762859
5,0.100014812
6,0.03613039
7,0.062591589
8,0.037722904
9,0.029073181
10,0.689354592
11,0.077122336
12,0.051287134
13,0.026651817
14,0.089536688
15,0.043834183
16,0.084709118
17,0.030475528
18,0.068848495
19,0.042103415
20,0.063177343
21,0.055864176
22,0.033071518
23,0.031187247
24,0.051873537
25,0.085620381
26,0.045816869
27,0.061182549
28,0.029286113
29,0.090420025
30,0.054074395
31,0.054653483
32,0.042214601
33,0.037488981
34,0.042097998
35,0.202017667
36,0.055980498
37,0.089516164
38,0.047789188
39,0.085235329
40,0.073358468
41,0.13826422
42,0.161820264
43,0.055549284
44,0.039444561
45,0.045693611
46,0.021367311
47,0.020975253
48,0.055413119
49,0.057850555
50,0.057477115
51,0.039848704
52,0.015586576
53,0.066308197
54,0.057755553
55,0.071787084
56,0.090565233
57,0.030095389
58,0.130615002
59,0.057120552
60,0.148876833
61,0.023951157
62,0.050745733
63,0.085511312
64,0.035239157
65,0.061850055
66,0.025128836
67,0.059033585
68,0.072083428
69,0.036906297
70,0.474411817
71,0.044181291
72,0.081398543
73,0.025804873
74,0.117673503
75,0.065320367
76,0.036486014
77,0.059562285
78,0.076911337
79,0.035080227
80,0.103345312
81,0.051471069
82,0.046423504
83,0.096865782
84,0.018350661
85,0.077004595
86,0.055420464
87,0.108060604
88,0.058285486
89,0.093579586
90,0.098263331
91,0.092384691
92,0.062536864
93,0.056774022
94,0.049498625
95,0.039812972
96,0.141479819
97,0.042003817
98,0.074753027
99,0.046383728
100,0.088476576
101,0.049338713
102,0.079971667
103,0.033671697
104,0.073184654
105,0.113770509
106,0.099309882
107,0.200516999
108,0.024067156
109,0.037373071
110,0.05668362
111,0.03303497
112,0.090634714
113,0.082112689
114,0.047260915
115,0.078485572
116,0.033404273
117,0.033919244
118,0.082953117
119,0.064542976
120,0.037009478
121,0.042193578
122,0.068101281
123,0.071862687
124,0.049891339
125,0.05442353
126,0.036245794
127,0.014815841
128,0.053601236
129,0.03663054
130,0.077584141
131,0.048210657
132,0.078191703
133,0.034092044
134,0.07424919
135,0.044398199
136,0.022027168
137,0.082948173
138,0.07603199
139,0.035564494
140,0.093028038
141,0.021742886
142,0.038618627
143,0.021706828
144,0.068539627
145,0.097622996
146,0.081767878
147,0.024589592
148,0.115241074
149,0.037548671
150,0.043024522
151,0.031632205
152,0.065797004
153,0.028580909
154,0.03793257
155,0.058281555
156,0.077672269
157,0.099507525
158,0.033203307
159,0.058020491
160,0.064692658
161,0.03264379
162,0.046779873
163,0.057185784
164,0.071441358
165,0.047093927
166,0.052469584
167,0.050586058
168,0.08231079
169,0.126392353
170,0.041506457
171,0.021022339
172,0.032385043
173,0.065915152
174,0.083325132
175,0.065623477
176,0.080339709
177,0.055914868
178,0.040186764
179,0.044871682
180,0.034715236
181,0.148419265
182,0.060399108
183,0.061977782
184,0.030061605
185,0.051509419
186,0.033597551
187,0.044612234
188,0.056970169
189,0.053172604
190,0.062696687
191,0.044415015
192,0.066480338
193,0.053816644
194,0.035066559
195,0.062926171
196,0.067118324
197,0.02486115
198,0.033981659
199,0.045386123
200,0.024543885
201,0.096790938
202,0.022671483
203,0.199034161
204,0.024909548
205,0.022752449
206,0.03151814
207,0.072147291
208,0.036193753
209,0.0803318
210,0.01821304
211,0.100994508
212,0.084908017
213,0.038723429
214,0.048984853
215,0.082836315
216,0.083032326
217,0.034736086
218,0.09047315
219,0.049933772
220,0.025578104
221,0.075962826
222,0.035164531
223,0.042300933
224,0.045103526
225,0.042454769
226,0.092261771
227,0.05097878
228,0.039468022
229,0.059255768
230,0.238179303
231,0.20977415
232,0.034183939
233,0.031876151
234,0.031303123
235,0.026246252
236,0.132009066
237,0.022695871
238,0.019440659
239,0.09561752
240,0.064810002
241,0.057310008
242,0.038590316
243,0.040379635
244,0.039946243
245,0.082904705
246,0.023415545
247,0.068706001
248,0.027133251
249,0.042024511
250,0.10202417
251,0.031635674
252,0.038853372
253,0.040534318
254,0.075300621
255,0.01617013
256,0.049601282
257,0.076339551
258,0.094462315
259,0.061655175
260,0.129906297
261,0.069725246
262,0.065846999
263,0.02377434
264,0.077414695
265,0.047132805
266,0.06198306
267,0.10414022
268,0.073745192
269,0.029946337
270,0.037586094
271,0.030528931
272,0.075424018
273,0.026084392
274,0.035340325
275,0.026523326
276,0.065071782
277,0.025866579
278,0.050175911
279,0.057710574
280,0.079339654
281,0.405833534
282,0.062099056
283,0.078075514
284,0.031775359
285,0.035448783
286,0.064983383
287,0.086837168
288,0.090200909
289,0.048052247
290,0.046764637
291,0.113401754
292,0.021354331
293,0.080031317
294,0.058753362
295,0.019026952
296,0.076242072
297,0.030814416
298,0.040400463
299,0.026329685
300,0.026157865
301,0.091288987
302,0.035951029
303,0.028568023
304,0.031231242
305,0.150723402
306,0.042791407
307,0.01337554
308,0.69576618
309,0.16336263
310,0.073965163
311,0.278043568
312,0.059772038
313,0.166430901
314,0.043102989
315,0.084493883
316,0.075746241
317,0.132708602
318,0.038093054
319,0.028816829
320,0.055535075
321,0.112939703
322,0.052331998
323,0.063727728
324,0.075252693
325,0.082585923
326,0.026790819
327,0.028811615
328,0.0296623
329,0.082427118
330,0.03370711
331,0.080988357
332,0.052762887
333,0.076154416
334,0.037209654
335,0.041450164
336,0.059718368
337,0.077787428
338,0.018828572
339,0.054469605
340,0.079915216
341,0.031078126
342,0.039079142
343,0.076246851
344,0.041427767
345,0.023336816
346,0.032590058
347,0.234917987
348,0.103243131
349,0.059380678
350,0.052148301
351,0.050438797
352,0.066571225
353,0.030332532
354,0.061022398
355,0.051626577
356,0.035007453
357,0.063085597
358,0.022781136
359,0.028961437
360,0.068614564
361,0.061323972
362,0.071098464
363,0.041219304
364,0.066277049
365,0.169828092
366,0.122261849
367,0.08911504
368,0.040042007
369,0.030117582
370,0.093486867
371,0.046295631
372,0.09390729
373,0.041696671
374,0.056768634
375,0.045013206
376,0.01666383
377,0.092824587
378,0.035175794
379,0.046225934
380,0.047213548
381,0.059141021
382,0.030386207
383,0.022050789
384,0.134154815
385,0.02896138
386,0.039963546
387,0.033228864
388,0.07652489
389,0.033949328
390,0.04085874
391,0.030011982
392,0.039292982
393,0.024329788
394,0.089795405
395,0.016477249
396,0.02739813
397,0.02963783
398,0.059037443
399,0.025417412
400,0.069553417
401,0.029645036
402,0.02797899
403,0.051620046
404,0.027052721
405,0.00218732
406,0.034414917
407,0.04459635
408,0.079076543
409,0.083514429
410,0.080373415
411,0.083319188
412,0.037496465
413,0.064262008
414,0.05495356
415,0.040753408
416,0.077366901
417,0.062900492
418,0.076221619
419,0.024214635
420,0.085882582
421,0.022698142
422,0.039050139
423,0.093541153
424,0.02237811
425,0.03328696
426,0.016784291
427,0.022588421
428,0.042827322
429,0.066633024
430,0.041933336
431,0.178002739
432,0.029525042
433,0.066508584
434,0.052547345
435,0.047400332
436,0.082239731
437,0.092099351
438,0.099282926
439,0.042165618
440,0.096447311
441,0.053070023
442,0.080616382
443,0.080510098
444,0.016250049
445,0.130903867
446,0.188941139
447,0.020163729
448,0.117548755
449,0.079435422
450,0.025811261
451,0.061407304
452,0.035689476
453,0.090264708
454,0.071642716
455,0.060856024
456,0.080274816
457,0.045553727
458,0.062725876
459,0.056220196
460,0.04906584
461,0.082661984
462,0.080869591
463,0.03594286
464,0.064706933
465,0.055186847
466,0.03538296
467,0.037863017
468,0.084208387
469,0.023224608
470,0.140487431
471,0.02037007
472,0.048482631
473,0.190529333
474,0.076131514
475,0.078073513
476,0.023151218
477,0.036392983
478,0.041723961
479,0.04175264
480,0.024161603
481,0.049095987
482,0.012563732
483,0.030525198
484,0.052964683
485,0.028814172
486,0.153005164
487,0.019094669
488,0.044386992
489,0.057388237
490,0.017155174
491,0.031521005
492,0.061240027
493,0.028324667
494,0.03971946
495,0.039150188
496,0.042118293
497,0.038672528
498,0.064824867
499,0.142504399
500,0.039738332
501,0.091013903
502,0.055860309
503,0.069083929
504,0.065028054
505,0.052299883
506,0.022884431
507,0.040212458
508,0.027383699
509,0.034855402
510,0.045547896
511,0.062640626
512,0.065522251
513,0.044934394
514,0.050624635
515,0.057198599
516,0.196138182
517,0.03814341
518,0.033939811
519,0.042441647
520,0.061914607
521,0.038495917
522,0.038209488
523,0.082334667
524,0.049432583
525,0.047896585
526,0.031446486
527,0.067502048
528,0.066596188
529,0.032918409
530,0.071949388
531,0.037327497
532,0.015556009
533,0.055137199
534,0.015925846
535,0.070020964
536,0.037111379
537,0.027335607
538,0.077364826
539,0.038635128
540,0.029914828
541,0.046887365
542,0.04011094
543,0.038141825
544,0.09183182
545,0.092375162
546,0.028504273
547,0.095986202
548,0.033306809
549,0.018575546
550,0.124583563
551,0.093963875
552,0.028555962
553,0.05423314
554,0.052040806
555,0.058552665
556,0.096498044
557,0.097396673
558,0.067507918
559,0.075843049
560,0.040633777
561,0.025684574
562,0.059343258
563,0.117792691
564,0.035799488
565,0.09716467
566,0.031691439
567,0.032084037
568,0.033310792
569,0.260412875
570,0.024560263
571,0.171578026
572,0.082840935
573,0.081130967
574,0.120370911
575,0.040082458
576,0.037218722
577,0.031663451
578,0.054732258
579,0.136554086
580,0.040384674
581,0.071121065
582,0.048698198
583,0.033511946
584,0.079654848
585,0.080811838
586,0.027915837
587,0.036428617
588,0.070385441
589,0.075990959
590,0.040510785
591,0.057923411
592,0.080016265
593,0.044275752
594,0.020869344
595,0.081791944
596,0.019226461
597,0.06444691
598,0.02797262
599,0.059104366
600,0.030608955
601,0.032982016
602,0.062894133
603,0.04638202
604,0.052542582
605,0.07146066
606,0.069905628
607,0.020673519
608,0.031658999
609,0.053290563
610,0.042385443
611,0.067223542
612,0.029998731
613,0.041516933
614,0.070826055
615,0.04715879
616,0.026184333
617,0.0593101
618,0.05259488
619,0.039314569
620,0.070830081
621,0.036175916
622,0.049604641
623,0.031808667
624,0.02788425
625,0.047285103
626,0.32615072
627,0.085943818
628,0.066928483
629,0.032688973
630,0.099265504
631,0.025595605
632,0.061031035
633,0.02456663
634,0.047830513
635,0.112829213
636,0.014459383
637,0.040481625
638,0.044626468
639,0.068359684
640,0.033446353
641,0.034193448
642,0.082227273
643,0.121180583
644,0.085229302
645,0.069576858
646,0.060133842
647,0.031150831
648,0.054155498
649,0.028504289
650,0.02799816
651,0.148359649
652,0.075762583
653,0.07895329
654,0.20251848
655,0.059180173
656,0.032838556
657,0.034345985
658,0.035000046
659,0.0874261
660,0.096099626
661,0.059137201
662,0.134824567
663,0.087792587
664,0.148645713
665,0.099923814
666,0.029533015
667,0.08139677
668,0.053902223
669,0.045863826
670,0.026644066
671,0.02916907
672,0.051375629
673,0.034899085
674,0.035239237
675,0.077993563
676,0.066696466
677,0.04126809
678,0.026565159
679,0.054022204
680,0.099918563
681,0.099776305
682,0.055899846
683,0.039817209
684,0.030943272
685,0.03937644
686,0.025309511
687,0.035836618
688,0.018505194
689,0.087093262
690,0.031158719
691,0.03311076
692,0.05247661
693,0.034837585
694,0.046049853
695,0.024371477
696,0.04664112
697,0.013561127
698,0.042079204
699,0.125104816
700,0.030222152
701,0.023660374
702,0.076773676
703,0.093301153
704,0.689354592
705,0.06461927
706,0.029077618
707,0.073151497
708,0.033572956
709,0.030332304
710,0.034066623
711,0.055707883
712,0.085833613
713,0.046950817
714,0.048961132
715,0.041860099
716,0.01664775
717,0.040323964
718,0.100042492
719,0.030585602
720,0.021985317
721,0.028494876
722,0.091443197
723,0.05203747
724,0.07133489
725,0.125337834
726,0.062944959
727,0.067512638
728,0.048410745
729,0.041232548
730,0.23844133
731,0.042721814
732,0.044820306
733,0.021096822
734,0.057645416
735,0.028293839
736,0.02155204
737,0.099227333
738,0.040471646
739,0.072958003
740,0.032900676
741,0.077300647
742,0.053424126
743,0.053308242
744,0.032133873
745,0.034100367
746,0.094735962
747,0.032239619
748,0.047774927
749,0.054404557
750,0.053174469
751,0.101936383
752,0.02485529
753,0.027084777
754,0.023886423
755,0.082954276
756,0.047641673
757,0.022888275
758,0.029261719
759,0.052695571
760,0.05347818
761,0.029999566
762,0.044563699
763,0.048707042
764,0.041837656
765,0.046583477
766,0.063578099
767,0.032900961
768,0.038917706
769,0.031092856
770,0.050526686
771,0.036372421
772,0.137080005
773,0.07154379
774,0.047306113
775,0.080656075
776,0.092493651
777,0.092629133
778,0.059463097
779,0.055867524
780,0.143217238
781,0.015726104
782,0.065295087
783,0.048532032
784,0.043346826
785,0.048115572
786,0.08015036
787,0.059523358
788,0.073924558
789,0.016366373
790,0.13762183
791,0.063869497
792,0.223696792
793,0.194243624
794,0.076906745
795,0.051271516
796,0.027231206
797,0.097723664
798,0.03033781
799,0.040377495
800,0.094820464
801,0.025036112
802,0.054143849
803,0.086157634
804,0.05708164
805,0.103890562
806,0.041967654
807,0.030144923
808,0.111263209
809,0.076120487
810,0.061560209
811,0.072310952
812,0.025088359
813,0.079044595
814,0.070817343
815,0.072597671
816,0.080839305
817,0.023745115
818,0.041702661
819,0.035156807
820,0.043687196
821,0.074101516
822,0.028130324
823,0.037506789
824,0.091506672
825,0.051762084
826,0.033000437
827,0.029498003
828,0.036221293
829,0.045436642
830,0.074163154
831,0.092242532
832,0.092272083
833,0.147992368
834,0.035947182
835,0.08835079
836,0.076591945
837,0.1269537
838,0.083101684
839,0.095124656
840,0.107668724
841,0.048866709
842,0.06995801
843,0.066070416
844,0.078960157
845,0.008602797
846,0.628224425
847,0.04502484
848,0.023278277
849,0.10719256
850,0.05151524
851,0.021838707
852,0.014805115
853,0.071356995
854,0.091177677
855,0.019913955
856,0.052573556
857,0.082953071
858,0.043250302
859,0.027835044
860,0.048206575
861,0.139658766
862,0.0296682
863,0.057147196
864,0.065945109
865,0.040041356
866,0.039843467
867,0.02871968
868,0.068252219
869,0.095826877
870,0.022343692
871,0.030132799
872,0.070001088
873,0.039417238
874,0.017056356
875,0.022592278
876,0.088437417
877,0.036412204
878,0.077964629
879,0.023638115
880,0.068910152
881,0.062644026
882,0.088759943
883,0.158821344
884,0.034575399
885,0.018644914
886,0.080801653
887,0.106329381
888,0.018244527
889,0.029004294
890,0.056481912
891,0.025266481
892,0.056351987
893,0.314351654
894,0.143358049
895,0.045383261
896,0.078270112
897,0.047741128
898,0.031361163
899,0.062112931
900,0.026103481
901,0.100168644
902,0.089531582
903,0.047427209
904,0.03494054
905,0.034033431
906,0.05838288
907,0.160879587
908,0.01171634
909,0.081127618
910,0.038214277
911,0.033849902
912,0.056629928
913,0.023166966
914,0.073673772
915,0.092715788
916,0.108136337
917,0.105025024
918,0.035998659
919,0.037338591
920,0.022460026
921,0.052594925
922,0.094530969
923,0.069937048
924,0.048395857
925,0.046795518
926,0.149059894
927,0.09051733
928,0.060270464
929,0.044090009
930,0.2113446
931,0.121770812
932,0.090996907
933,0.104215867
934,0.061141639
935,0.022508103
936,0.018419824
937,0.033258476
938,0.076515646
939,0.067613725
940,0.015219719
941,0.071655987
942,0.022898267
943,0.106495082
944,0.085768414
945,0.05922582
946,0.07978126
947,0.051552792
948,0.081982716
949,0.103625594
950,0.048194093
951,0.02347431
952,0.139531833
953,0.042511135
954,0.024938464
955,0.057232483
956,0.053493715
957,0.06488386
958,0.033818317
959,0.041146944
960,0.025806137
961,0.036463573
962,0.050789111
963,0.028727347
964,0.083930791
965,0.067816663
966,0.071409075
967,0.096591781
968,0.03710402
969,0.150734862
970,0.051618182
971,0.026507052
972,0.195212585
973,0.056444025
974,0.061476217
975,0.036958812
976,0.035698538
977,0.075847293
978,0.037877481
979,0.091211263
980,0.616981258
981,0.020203275
982,0.041227979
983,0.043348792
984,0.022495574
985,0.100159303
