Id,Probability
1,0.055991153
2,0.045948616
3,0.037731789
4,0.092593448
5,0.088585688
6,0.035686277
7,0.058069189
8,0.027128238
9,0.022782374
10,0.997315303
11,0.066427029
12,0.04549475
13,0.024175459
14,0.074210621
15,0.039339434
16,0.069282481
17,0.024158077
18,0.060952414
19,0.10811042
20,0.058163462
21,0.050843785
22,0.031084871
23,0.027329846
24,0.109998302
25,0.072475374
26,0.045212623
27,0.068331529
28,0.024136091
29,0.073177721
30,0.051805177
31,0.050440121
32,0.038450243
33,0.034943929
34,0.040508314
35,0.190952332
36,0.049928967
37,0.07251552
38,0.030769984
39,0.080071828
40,0.098094129
41,0.161082982
42,0.137264979
43,0.050226588
44,0.03493924
45,0.050091189
46,0.017346979
47,0.017672808
48,0.041379466
49,0.054778433
50,0.045551689
51,0.042395417
52,0.010273274
53,0.059222312
54,0.051525764
55,0.061481842
56,0.079257218
57,0.028193144
58,0.101196694
59,0.050108775
60,0.130310212
61,0.022658021
62,0.045572866
63,0.067451071
64,0.031764619
65,0.053251486
66,0.026485574
67,0.0514071
68,0.072839196
69,0.033429913
70,0.999079881
71,0.040695014
72,0.072578718
73,0.021948874
74,0.09977038
75,0.056195605
76,0.033730641
77,0.050789496
78,0.064442027
79,0.032703423
80,0.075300295
81,0.048146228
82,0.043128114
83,0.07429865
84,0.013937222
85,0.044698164
86,0.048752334
87,0.083268008
88,0.052727816
89,0.073140309
90,0.07566705
91,0.100782301
92,0.050852418
93,0.045763883
94,0.048367137
95,0.034360522
96,0.882556107
97,0.038435511
98,0.059333442
99,0.043802075
100,0.071977309
101,0.047512444
102,0.067559882
103,0.028767612
104,0.064438386
105,0.13226227
106,0.080310024
107,0.157088902
108,0.017166661
109,0.034979454
110,0.049865264
111,0.045088174
112,0.082587414
113,0.069869489
114,0.163544611
115,0.069423926
116,0.031834628
117,0.029459866
118,0.071741999
119,0.05464002
120,0.033331729
121,0.037026574
122,0.077912862
123,0.060728873
124,0.19279269
125,0.055477197
126,0.061062406
127,0.008606195
128,0.046991205
129,0.030220122
130,0.068186014
131,0.047120691
132,0.064863745
133,0.032756372
134,0.06073515
135,0.037467704
136,0.016810694
137,0.076224559
138,0.068070512
139,0.032524211
140,0.083098411
141,0.017707275
142,0.034674197
143,0.017393366
144,0.060826252
145,0.090136633
146,0.072726293
147,0.02053276
148,0.101188114
149,0.036719624
150,0.047114499
151,0.030890122
152,0.059798967
153,0.024452683
154,0.033631454
155,0.047298011
156,0.056836215
157,0.083578395
158,0.028542862
159,0.050368682
160,0.057078699
161,0.02961105
162,0.043677343
163,0.053220722
164,0.08223211
165,0.047150671
166,0.052200936
167,0.130793712
168,0.076875263
169,0.107776323
170,0.037786458
171,0.016900807
172,0.026830059
173,0.057971133
174,0.0666483
175,0.056637706
176,0.07351208
177,0.050329531
178,0.041596007
179,0.035940231
180,0.030655263
181,0.115271676
182,0.061177335
183,0.063581787
184,0.029665486
185,0.045472674
186,0.034299709
187,0.044133875
188,0.058223187
189,0.052790555
190,0.05538552
191,0.043930071
192,0.066564223
193,0.040793401
194,0.03544321
195,0.062446864
196,0.058064133
197,0.019644566
198,0.032331017
199,0.043544365
200,0.020317516
201,0.081728986
202,0.01675182
203,0.213433784
204,0.020927007
205,0.036746367
206,0.026899777
207,0.055699095
208,0.026960769
209,0.073927895
210,0.013041094
211,0.087516123
212,0.07206427
213,0.035587323
214,0.049327457
215,0.072635803
216,0.075241859
217,0.030792007
218,0.077468488
219,0.043700663
220,0.0229741
221,0.061711684
222,0.032280088
223,0.042132273
224,0.041946637
225,0.037994016
226,0.083200695
227,0.046507423
228,0.040867022
229,0.051050292
230,0.315111085
231,0.156456054
232,0.031281002
233,0.02938589
234,0.029590416
235,0.018624861
236,0.106746979
237,0.018094862
238,0.014711384
239,0.080837448
240,0.058197655
241,0.058227962
242,0.037102282
243,0.03364802
244,0.034337837
245,0.073255213
246,0.021868353
247,0.062146732
248,0.017701677
249,0.043074864
250,0.107488848
251,0.03113916
252,0.101998641
253,0.036188338
254,0.065729979
255,0.011989549
256,0.045645426
257,0.079004506
258,0.108893613
259,0.065641266
260,0.131858541
261,0.060669072
262,0.059238849
263,0.02160007
264,0.064840398
265,0.044722425
266,0.054992536
267,0.087971722
268,0.061231807
269,0.096738059
270,0.034937902
271,0.024494995
272,0.078718506
273,0.021601854
274,0.035052948
275,0.020287855
276,0.057122249
277,0.019734616
278,0.04910631
279,0.050233017
280,0.070201002
281,0.580573155
282,0.055282873
283,0.054486993
284,0.032150058
285,0.032722468
286,0.061346824
287,0.081295072
288,0.077705437
289,0.049832399
290,0.046302889
291,0.224775166
292,0.017679269
293,0.085138846
294,0.05047129
295,0.014808437
296,0.08202913
297,0.028210342
298,0.037340795
299,0.020059905
300,0.023159301
301,0.089581652
