Id,probability
1,0.060388841
2,0.060900445
3,0.060365193
4,0.060824809
5,0.06064197
6,0.060170708
7,0.06004321
8,0.059876657
9,0.062522188
10,0.270321851
11,0.060703077
12,0.060617998
13,0.060422185
14,0.060588846
15,0.06034758
16,0.060547583
17,0.06001873
18,0.060477589
19,0.060940672
20,0.060752377
21,0.060412929
22,0.060289443
23,0.060225584
24,0.086945795
25,0.060374035
26,0.066510066
27,0.060271429
28,0.062470157
29,0.061149533
30,0.066967026
31,0.060429258
32,0.062809049
33,0.060361461
34,0.060341625
35,0.060898929
36,0.060494542
37,0.060755796
38,0.065880002
39,0.060199941
40,0.058883249
41,0.17550619
42,0.061012396
43,0.060528926
44,0.060487733
45,0.059686698
46,0.06047462
47,0.060491162
48,0.060024392
49,0.060525963
50,0.059841728
51,0.060525801
52,0.060450335
53,0.060805534
54,0.060683634
55,0.060638168
56,0.060123682
57,0.060089343
58,0.060565836
59,0.060395299
60,0.060481647
61,0.060216675
62,0.060652071
63,0.060733238
64,0.06043715
65,0.060756487
66,0.060305988
67,0.060717363
68,0.060473343
69,0.06039868
70,0.999997719
71,0.063125
72,0.060479393
73,0.060399426
74,0.060544828
75,0.060552747
76,0.060428116
77,0.06042849
78,0.060787236
79,0.065499592
80,0.061166705
81,0.061039242
82,0.060439559
83,0.060537643
84,0.060432781
85,0.058625637
86,0.060678002
87,0.060422274
88,0.061466541
89,0.060542377
90,0.060521489
91,0.060139661
92,0.05960142
93,0.060743887
94,0.060193401
95,0.060259063
96,0.070742712
97,0.060360663
98,0.060120248
99,0.060346025
100,0.06052506
101,0.060359936
102,0.061030913
103,0.062021313
104,0.060659114
105,0.06079224
106,0.060453618
107,0.121534347
108,0.059883856
109,0.060308028
110,0.060624489
111,0.064880081
112,0.063866437
113,0.060632083
114,0.083138872
115,0.060492051
116,0.060409387
117,0.061686399
118,0.060500939
119,0.060780122
120,0.060349298
121,0.060202917
122,0.061865522
123,0.054776903
124,0.094897381
125,0.06429514
126,0.059862617
127,0.061982779
128,0.060604961
129,0.063380377
130,0.060423571
131,0.060142489
132,0.0609923
133,0.060361035
134,0.060276558
135,0.04608417
136,0.060269186
137,0.059958048
138,0.060477579
139,0.060329535
140,0.060772088
141,0.060406318
142,0.060376288
143,0.060849649
144,0.060475702
145,0.068669709
146,0.060475299
147,0.05997434
148,0.060530906
149,0.060373684
150,0.060342673
151,0.060412076
152,0.060686306
153,0.060474643
154,0.063166466
155,0.062033711
156,0.059498891
157,0.059927301
158,0.061260289
159,0.06322387
160,0.060558029
161,0.060429562
162,0.060456721
163,0.06239847
164,0.060393518
165,0.060250219
166,0.060517494
167,0.099188103
168,0.063623675
169,0.059853555
170,0.060433342
171,0.060401295
172,0.060254105
173,0.060597471
174,0.060759502
175,0.060809026
176,0.060725835
177,0.060459701
178,0.060181815
179,0.060494312
180,0.060463494
181,0.060788333
182,0.060405807
183,0.05992894
184,0.060446452
185,0.060524286
186,0.06049672
187,0.060340631
188,0.060382525
189,0.060311352
190,0.060549753
191,0.060342079
192,0.06014098
193,0.059836768
194,0.060417321
195,0.060397693
196,0.060571261
197,0.061438931
198,0.060412177
199,0.064000076
200,0.060392635
201,0.059690458
202,0.060107708
203,0.064088388
204,0.06036441
205,0.064271171
206,0.061149229
207,0.064847552
208,0.061880526
209,0.060570127
210,0.060396224
211,0.0604726
212,0.061189885
213,0.060343686
214,0.060413917
215,0.06159631
216,0.060811267
217,0.060295866
218,0.060418447
219,0.060550276
220,0.059849379
221,0.060765008
222,0.060217334
223,0.060344757
224,0.063376748
225,0.060352893
226,0.060537001
227,0.060465435
228,0.060376853
229,0.060492707
230,0.157120836
231,0.060774356
232,0.060409908
233,0.060301584
234,0.060344267
235,0.062499089
236,0.103172951
237,0.061173404
238,0.060435399
239,0.060454589
240,0.060824699
241,0.060613751
242,0.060358873
243,0.060292772
244,0.060375023
245,0.060480958
